Image,GT,mask_rcnn_R_50_C4,mask_rcnn_R_50_DC5,mask_rcnn_R_50_FPN,mask_rcnn_R_101_C4,mask_rcnn_R_101_DC5,mask_rcnn_R_101_FPN,Cellpose,StarDist
44dcff7a-fb94-4c95-b_17_1600_960_2000_1360.png,1,0,0,0,0,0,0,1,1
44dcff7a-fb94-4c95-b_17_1648_960_2048_1360.png,1,0,0,0,0,0,0,1,1
44dcff7a-fb94-4c95-b_17_0_1280_400_1680.png,31,28,30,26,28,29,26,20,30
44dcff7a-fb94-4c95-b_17_320_1280_720_1680.png,1,2,2,0,2,3,2,3,2
44dcff7a-fb94-4c95-b_17_640_1280_1040_1680.png,1,0,0,0,0,0,0,1,3
44dcff7a-fb94-4c95-b_17_960_1280_1360_1680.png,1,0,0,0,0,0,0,0,2
44dcff7a-fb94-4c95-b_17_1280_1280_1680_1680.png,2,2,2,2,2,2,2,3,3
44dcff7a-fb94-4c95-b_17_1600_1280_2000_1680.png,10,9,9,9,9,9,10,7,14
44dcff7a-fb94-4c95-b_17_1648_1280_2048_1680.png,9,8,8,8,8,8,8,8,13
44dcff7a-fb94-4c95-b_17_0_1600_400_2000.png,22,20,20,17,20,21,17,15,24
44dcff7a-fb94-4c95-b_17_320_1600_720_2000.png,13,13,12,12,11,11,11,12,13
44dcff7a-fb94-4c95-b_17_640_1600_1040_2000.png,14,15,15,15,15,15,14,13,14
44dcff7a-fb94-4c95-b_17_960_1600_1360_2000.png,8,8,7,7,8,8,8,7,5
44dcff7a-fb94-4c95-b_17_1280_1600_1680_2000.png,6,6,6,4,5,6,5,4,3
44dcff7a-fb94-4c95-b_17_1600_1600_2000_2000.png,18,20,19,17,20,20,17,17,19
44dcff7a-fb94-4c95-b_17_1648_1600_2048_2000.png,21,25,23,21,24,25,21,21,27
44dcff7a-fb94-4c95-b_17_0_1648_400_2048.png,19,17,17,13,16,18,15,12,12
44dcff7a-fb94-4c95-b_17_320_1648_720_2048.png,12,12,12,11,10,11,10,12,14
44dcff7a-fb94-4c95-b_17_640_1648_1040_2048.png,14,15,16,15,15,15,15,13,15
44dcff7a-fb94-4c95-b_17_960_1648_1360_2048.png,8,8,8,7,8,8,8,7,5
44dcff7a-fb94-4c95-b_17_1280_1648_1680_2048.png,6,6,6,4,5,6,6,5,3
44dcff7a-fb94-4c95-b_17_1600_1648_2000_2048.png,15,18,18,15,19,18,15,16,19
44dcff7a-fb94-4c95-b_17_1648_1648_2048_2048.png,18,24,22,18,24,23,18,18,26
4ca0c7ab-256b-492b-9_18_0_0_400_400.png,4,6,6,4,6,7,5,2,7
4ca0c7ab-256b-492b-9_18_320_0_720_400.png,10,9,9,7,9,9,8,6,6
4ca0c7ab-256b-492b-9_18_640_0_1040_400.png,11,10,9,9,10,9,8,9,5
4ca0c7ab-256b-492b-9_18_960_0_1360_400.png,8,7,8,5,6,7,6,2,3
4ca0c7ab-256b-492b-9_18_1280_0_1680_400.png,2,2,2,2,2,3,2,1,0
4ca0c7ab-256b-492b-9_18_1600_0_2000_400.png,1,0,0,0,0,0,0,1,0
4ca0c7ab-256b-492b-9_18_1648_0_2048_400.png,1,0,0,0,0,0,0,1,0
4ca0c7ab-256b-492b-9_18_0_320_400_720.png,11,12,11,11,12,12,11,9,11
4ca0c7ab-256b-492b-9_18_320_320_720_720.png,21,21,22,19,20,22,19,21,21
4ca0c7ab-256b-492b-9_18_640_320_1040_720.png,30,28,28,28,29,31,28,29,44
4ca0c7ab-256b-492b-9_18_960_320_1360_720.png,26,27,27,23,26,27,24,27,31
4ca0c7ab-256b-492b-9_18_1280_320_1680_720.png,25,27,26,24,27,26,24,24,31
4ca0c7ab-256b-492b-9_18_1600_320_2000_720.png,30,33,33,28,36,35,27,29,30
4ca0c7ab-256b-492b-9_18_1648_320_2048_720.png,35,36,35,32,38,36,32,34,37
4ca0c7ab-256b-492b-9_18_0_640_400_1040.png,0,0,0,0,0,0,0,0,3
4ca0c7ab-256b-492b-9_18_320_640_720_1040.png,12,12,12,12,12,12,12,16,16
4ca0c7ab-256b-492b-9_18_640_640_1040_1040.png,14,15,12,12,13,13,13,13,16
4ca0c7ab-256b-492b-9_18_960_640_1360_1040.png,15,15,15,15,17,16,15,18,17
4ca0c7ab-256b-492b-9_18_1280_640_1680_1040.png,23,22,21,20,21,21,20,22,26
4ca0c7ab-256b-492b-9_18_1600_640_2000_1040.png,42,46,42,40,41,43,37,43,57
4ca0c7ab-256b-492b-9_18_1648_640_2048_1040.png,48,53,49,44,48,50,42,51,71
4ca0c7ab-256b-492b-9_18_0_960_400_1360.png,0,0,0,0,0,0,0,0,0
4ca0c7ab-256b-492b-9_18_320_960_720_1360.png,0,0,0,0,0,0,0,0,6
4ca0c7ab-256b-492b-9_18_640_960_1040_1360.png,0,0,0,0,0,0,0,0,2
4ca0c7ab-256b-492b-9_18_960_960_1360_1360.png,4,4,4,4,4,4,4,5,5
4ca0c7ab-256b-492b-9_18_1280_960_1680_1360.png,14,14,14,14,14,14,14,16,17
4ca0c7ab-256b-492b-9_18_1600_960_2000_1360.png,24,23,23,22,24,25,22,24,30
4ca0c7ab-256b-492b-9_18_1648_960_2048_1360.png,29,29,30,27,30,30,28,32,40
4ca0c7ab-256b-492b-9_18_0_1280_400_1680.png,3,3,3,3,3,3,3,3,5
4ca0c7ab-256b-492b-9_18_320_1280_720_1680.png,3,3,3,3,3,3,3,4,6
4ca0c7ab-256b-492b-9_18_640_1280_1040_1680.png,3,3,3,3,3,3,3,4,7
4ca0c7ab-256b-492b-9_18_960_1280_1360_1680.png,0,0,0,0,0,0,0,0,1
4ca0c7ab-256b-492b-9_18_1280_1280_1680_1680.png,5,5,5,5,5,5,5,6,7
4ca0c7ab-256b-492b-9_18_1600_1280_2000_1680.png,14,13,14,13,13,14,13,14,16
4ca0c7ab-256b-492b-9_18_1648_1280_2048_1680.png,17,16,16,16,15,16,16,17,18
4ca0c7ab-256b-492b-9_18_0_1600_400_2000.png,19,22,21,20,21,21,19,23,33
4ca0c7ab-256b-492b-9_18_320_1600_720_2000.png,14,14,14,14,14,14,14,15,25
4ca0c7ab-256b-492b-9_18_640_1600_1040_2000.png,5,5,5,6,5,5,5,8,9
4ca0c7ab-256b-492b-9_18_960_1600_1360_2000.png,0,0,0,0,0,0,0,0,0
4ca0c7ab-256b-492b-9_18_1280_1600_1680_2000.png,6,6,6,6,6,6,6,7,10
4ca0c7ab-256b-492b-9_18_1600_1600_2000_2000.png,17,19,16,17,17,17,17,19,21
4ca0c7ab-256b-492b-9_18_1648_1600_2048_2000.png,19,20,19,19,19,19,20,19,23
4ca0c7ab-256b-492b-9_18_0_1648_400_2048.png,19,22,21,20,21,22,19,24,36
4ca0c7ab-256b-492b-9_18_320_1648_720_2048.png,13,13,13,13,13,13,13,14,26
4ca0c7ab-256b-492b-9_18_640_1648_1040_2048.png,2,3,4,4,4,3,3,4,9
4ca0c7ab-256b-492b-9_18_960_1648_1360_2048.png,0,0,0,0,0,0,0,0,4
4ca0c7ab-256b-492b-9_18_1280_1648_1680_2048.png,5,5,5,5,5,5,5,6,10
4ca0c7ab-256b-492b-9_18_1600_1648_2000_2048.png,17,18,18,17,18,18,17,19,21
4ca0c7ab-256b-492b-9_18_1648_1648_2048_2048.png,19,19,20,19,19,18,18,21,25
4ded495e-78a0-4f1a-a_19_0_0_400_400.png,1,0,0,0,0,0,0,0,3
4ded495e-78a0-4f1a-a_19_320_0_720_400.png,0,0,0,0,0,0,0,0,0
4ded495e-78a0-4f1a-a_19_640_0_1040_400.png,0,0,0,0,0,0,0,0,0
4ded495e-78a0-4f1a-a_19_960_0_1360_400.png,6,6,6,6,6,6,6,6,10
4ded495e-78a0-4f1a-a_19_1280_0_1680_400.png,8,8,9,8,9,9,9,7,10
4ded495e-78a0-4f1a-a_19_1600_0_2000_400.png,13,10,11,8,10,9,9,5,7
4ded495e-78a0-4f1a-a_19_1648_0_2048_400.png,16,13,16,11,14,13,11,6,8
4ded495e-78a0-4f1a-a_19_0_320_400_720.png,0,0,0,0,0,0,0,0,7
4ded495e-78a0-4f1a-a_19_320_320_720_720.png,0,0,0,0,0,0,0,0,6
4ded495e-78a0-4f1a-a_19_640_320_1040_720.png,0,0,0,0,0,0,0,0,3
4ded495e-78a0-4f1a-a_19_960_320_1360_720.png,3,4,4,3,4,4,4,3,2
4ded495e-78a0-4f1a-a_19_1280_320_1680_720.png,4,3,5,3,4,4,3,1,1
4ded495e-78a0-4f1a-a_19_1600_320_2000_720.png,2,3,3,3,3,3,3,2,3
4ded495e-78a0-4f1a-a_19_1648_320_2048_720.png,4,4,4,4,4,4,4,2,3
4ded495e-78a0-4f1a-a_19_0_640_400_1040.png,0,0,0,0,0,0,0,0,1
4ded495e-78a0-4f1a-a_19_320_640_720_1040.png,0,0,0,0,0,0,0,0,0
4ded495e-78a0-4f1a-a_19_640_640_1040_1040.png,0,0,0,0,0,0,0,0,0
4ded495e-78a0-4f1a-a_19_960_640_1360_1040.png,0,0,0,0,0,0,0,0,0
4ded495e-78a0-4f1a-a_19_1280_640_1680_1040.png,0,0,0,0,0,0,0,0,0
4ded495e-78a0-4f1a-a_19_1600_640_2000_1040.png,0,0,0,0,0,0,0,0,3
4ded495e-78a0-4f1a-a_19_1648_640_2048_1040.png,0,0,0,0,0,0,0,0,2
4ded495e-78a0-4f1a-a_19_0_960_400_1360.png,0,0,0,0,0,0,0,0,0
4ded495e-78a0-4f1a-a_19_320_960_720_1360.png,0,0,0,0,0,0,0,0,0
4ded495e-78a0-4f1a-a_19_640_960_1040_1360.png,0,0,0,0,0,0,0,0,0
4ded495e-78a0-4f1a-a_19_960_960_1360_1360.png,0,0,0,0,0,0,0,0,0
4ded495e-78a0-4f1a-a_19_1280_960_1680_1360.png,0,0,0,0,0,0,0,0,0
4ded495e-78a0-4f1a-a_19_1600_960_2000_1360.png,0,0,0,0,0,0,0,0,0
4ded495e-78a0-4f1a-a_19_1648_960_2048_1360.png,0,0,0,0,0,0,0,0,0
4ded495e-78a0-4f1a-a_19_0_1280_400_1680.png,0,0,0,0,0,0,0,0,1
4ded495e-78a0-4f1a-a_19_320_1280_720_1680.png,12,13,11,13,12,12,13,15,14
4ded495e-78a0-4f1a-a_19_640_1280_1040_1680.png,12,13,12,12,13,11,13,14,15
4ded495e-78a0-4f1a-a_19_960_1280_1360_1680.png,0,0,0,0,0,0,0,0,0
4ded495e-78a0-4f1a-a_19_1280_1280_1680_1680.png,0,0,0,0,0,0,0,0,3
4ded495e-78a0-4f1a-a_19_1600_1280_2000_1680.png,0,0,0,0,0,0,0,2,4
4ded495e-78a0-4f1a-a_19_1648_1280_2048_1680.png,0,0,0,0,0,0,0,1,2
4ded495e-78a0-4f1a-a_19_0_1600_400_2000.png,2,2,2,2,2,2,2,1,4
4ded495e-78a0-4f1a-a_19_320_1600_720_2000.png,10,10,9,10,9,10,10,9,12
4ded495e-78a0-4f1a-a_19_640_1600_1040_2000.png,15,16,15,15,15,15,15,16,19
4ded495e-78a0-4f1a-a_19_960_1600_1360_2000.png,4,4,4,4,4,4,4,3,10
4ded495e-78a0-4f1a-a_19_1280_1600_1680_2000.png,4,4,4,4,4,4,4,3,5
4ded495e-78a0-4f1a-a_19_1600_1600_2000_2000.png,4,4,4,4,4,4,4,3,4
4ded495e-78a0-4f1a-a_19_1648_1600_2048_2000.png,4,4,4,4,5,5,4,4,3
4ded495e-78a0-4f1a-a_19_0_1648_400_2048.png,2,2,2,2,2,2,2,1,5
4ded495e-78a0-4f1a-a_19_320_1648_720_2048.png,5,5,5,5,5,5,5,5,7
4ded495e-78a0-4f1a-a_19_640_1648_1040_2048.png,11,12,11,11,11,11,10,10,16
4ded495e-78a0-4f1a-a_19_960_1648_1360_2048.png,4,4,4,4,4,4,4,3,9
4ded495e-78a0-4f1a-a_19_1280_1648_1680_2048.png,5,5,5,5,5,5,5,4,6
4ded495e-78a0-4f1a-a_19_1600_1648_2000_2048.png,6,6,6,6,6,7,7,6,5
4ded495e-78a0-4f1a-a_19_1648_1648_2048_2048.png,7,7,7,7,8,8,8,6,4
4f8ae937-959d-48cc-a_20_0_0_400_400.png,3,3,3,3,3,4,3,2,2
4f8ae937-959d-48cc-a_20_320_0_720_400.png,1,0,0,0,0,0,0,0,6
4f8ae937-959d-48cc-a_20_640_0_1040_400.png,1,0,0,2,0,2,2,0,0
4f8ae937-959d-48cc-a_20_960_0_1360_400.png,0,0,0,0,0,0,2,1,1
4f8ae937-959d-48cc-a_20_1280_0_1680_400.png,0,0,0,0,0,0,0,0,15
4f8ae937-959d-48cc-a_20_1600_0_2000_400.png,0,0,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_1648_0_2048_400.png,0,0,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_0_320_400_720.png,6,7,7,6,7,7,5,5,3
4f8ae937-959d-48cc-a_20_320_320_720_720.png,7,7,7,7,8,8,7,6,4
4f8ae937-959d-48cc-a_20_640_320_1040_720.png,3,3,3,4,3,4,3,1,1
4f8ae937-959d-48cc-a_20_960_320_1360_720.png,1,2,2,0,2,2,0,0,1
4f8ae937-959d-48cc-a_20_1280_320_1680_720.png,0,0,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_1600_320_2000_720.png,1,0,0,0,0,0,0,1,3
4f8ae937-959d-48cc-a_20_1648_320_2048_720.png,2,2,2,2,2,2,2,2,3
4f8ae937-959d-48cc-a_20_0_640_400_1040.png,7,7,7,7,7,7,7,6,7
4f8ae937-959d-48cc-a_20_320_640_720_1040.png,5,5,5,5,5,6,5,4,2
4f8ae937-959d-48cc-a_20_640_640_1040_1040.png,3,3,3,3,3,3,3,3,1
4f8ae937-959d-48cc-a_20_960_640_1360_1040.png,0,0,0,0,0,0,0,0,1
4f8ae937-959d-48cc-a_20_1280_640_1680_1040.png,5,6,5,5,6,5,5,4,3
4f8ae937-959d-48cc-a_20_1600_640_2000_1040.png,7,7,7,7,7,7,7,7,7
4f8ae937-959d-48cc-a_20_1648_640_2048_1040.png,7,7,7,7,7,7,7,6,5
4f8ae937-959d-48cc-a_20_0_960_400_1360.png,1,0,0,0,0,0,0,1,2
4f8ae937-959d-48cc-a_20_320_960_720_1360.png,0,0,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_640_960_1040_1360.png,0,0,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_960_960_1360_1360.png,0,0,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_1280_960_1680_1360.png,3,3,3,3,3,3,3,3,3
4f8ae937-959d-48cc-a_20_1600_960_2000_1360.png,2,3,3,3,3,3,3,3,3
4f8ae937-959d-48cc-a_20_1648_960_2048_1360.png,2,2,2,2,2,2,2,2,2
4f8ae937-959d-48cc-a_20_0_1280_400_1680.png,0,0,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_320_1280_720_1680.png,0,0,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_640_1280_1040_1680.png,0,0,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_960_1280_1360_1680.png,0,0,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_1280_1280_1680_1680.png,0,0,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_1600_1280_2000_1680.png,0,0,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_1648_1280_2048_1680.png,0,0,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_0_1600_400_2000.png,0,0,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_320_1600_720_2000.png,0,0,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_640_1600_1040_2000.png,0,0,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_960_1600_1360_2000.png,0,0,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_1280_1600_1680_2000.png,0,0,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_1600_1600_2000_2000.png,0,0,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_1648_1600_2048_2000.png,0,0,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_0_1648_400_2048.png,0,0,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_320_1648_720_2048.png,0,0,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_640_1648_1040_2048.png,0,0,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_960_1648_1360_2048.png,0,0,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_1280_1648_1680_2048.png,0,0,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_1600_1648_2000_2048.png,0,0,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_1648_1648_2048_2048.png,0,0,0,0,0,0,0,0,0
4fdf3ea0-8045-4f12-b_21_0_0_400_400.png,22,16,15,15,16,17,15,13,12
4fdf3ea0-8045-4f12-b_21_320_0_720_400.png,8,5,4,4,4,4,4,4,3
4fdf3ea0-8045-4f12-b_21_640_0_1040_400.png,1,0,0,0,0,0,0,0,1
4fdf3ea0-8045-4f12-b_21_960_0_1360_400.png,1,0,0,0,0,0,0,0,10
4fdf3ea0-8045-4f12-b_21_1280_0_1680_400.png,3,3,4,2,4,3,2,1,6
4fdf3ea0-8045-4f12-b_21_1600_0_2000_400.png,9,8,7,7,9,8,7,4,8
4fdf3ea0-8045-4f12-b_21_1648_0_2048_400.png,10,9,9,9,8,9,9,7,8
4fdf3ea0-8045-4f12-b_21_0_320_400_720.png,16,15,15,15,15,15,15,17,17
4fdf3ea0-8045-4f12-b_21_320_320_720_720.png,8,8,8,8,8,8,8,7,6
4fdf3ea0-8045-4f12-b_21_640_320_1040_720.png,2,3,3,2,2,3,2,4,6
4fdf3ea0-8045-4f12-b_21_960_320_1360_720.png,3,4,4,3,3,4,3,3,7
4fdf3ea0-8045-4f12-b_21_1280_320_1680_720.png,7,8,7,7,7,8,7,9,10
4fdf3ea0-8045-4f12-b_21_1600_320_2000_720.png,13,13,13,13,13,13,13,18,17
4fdf3ea0-8045-4f12-b_21_1648_320_2048_720.png,15,16,15,16,15,16,16,22,17
4fdf3ea0-8045-4f12-b_21_0_640_400_1040.png,0,0,0,0,0,0,0,0,1
4fdf3ea0-8045-4f12-b_21_320_640_720_1040.png,1,0,0,0,0,0,0,0,1
4fdf3ea0-8045-4f12-b_21_640_640_1040_1040.png,5,6,5,5,5,6,5,7,10
4fdf3ea0-8045-4f12-b_21_960_640_1360_1040.png,5,6,6,5,5,6,6,7,9
4fdf3ea0-8045-4f12-b_21_1280_640_1680_1040.png,2,3,2,2,3,4,3,4,5
4fdf3ea0-8045-4f12-b_21_1600_640_2000_1040.png,3,3,3,3,3,4,4,4,3
4fdf3ea0-8045-4f12-b_21_1648_640_2048_1040.png,2,2,2,2,2,2,3,3,2
4fdf3ea0-8045-4f12-b_21_0_960_400_1360.png,0,0,0,0,0,0,0,0,0
4fdf3ea0-8045-4f12-b_21_320_960_720_1360.png,1,0,0,0,0,0,0,0,1
4fdf3ea0-8045-4f12-b_21_640_960_1040_1360.png,1,0,0,0,0,0,0,1,1
4fdf3ea0-8045-4f12-b_21_960_960_1360_1360.png,0,0,0,0,0,0,0,0,9
4fdf3ea0-8045-4f12-b_21_1280_960_1680_1360.png,1,0,0,0,0,0,0,1,4
4fdf3ea0-8045-4f12-b_21_1600_960_2000_1360.png,21,20,21,18,20,22,16,21,19
4fdf3ea0-8045-4f12-b_21_1648_960_2048_1360.png,21,21,20,18,19,20,16,19,19
4fdf3ea0-8045-4f12-b_21_0_1280_400_1680.png,8,7,7,7,7,7,7,8,8
4fdf3ea0-8045-4f12-b_21_320_1280_720_1680.png,0,0,0,0,0,0,0,0,1
4fdf3ea0-8045-4f12-b_21_640_1280_1040_1680.png,0,0,0,0,0,0,0,0,0
4fdf3ea0-8045-4f12-b_21_960_1280_1360_1680.png,0,0,0,0,0,0,0,0,1
4fdf3ea0-8045-4f12-b_21_1280_1280_1680_1680.png,1,0,0,0,0,0,0,1,1
4fdf3ea0-8045-4f12-b_21_1600_1280_2000_1680.png,12,11,11,11,11,10,10,11,13
4fdf3ea0-8045-4f12-b_21_1648_1280_2048_1680.png,13,12,12,12,11,12,11,11,12
4fdf3ea0-8045-4f12-b_21_0_1600_400_2000.png,10,11,11,10,11,11,10,11,12
4fdf3ea0-8045-4f12-b_21_320_1600_720_2000.png,0,0,0,0,0,0,0,0,1
4fdf3ea0-8045-4f12-b_21_640_1600_1040_2000.png,0,0,0,0,0,0,0,0,2
4fdf3ea0-8045-4f12-b_21_960_1600_1360_2000.png,0,0,0,0,0,0,0,0,1
4fdf3ea0-8045-4f12-b_21_1280_1600_1680_2000.png,1,0,0,0,0,0,0,0,1
4fdf3ea0-8045-4f12-b_21_1600_1600_2000_2000.png,2,3,3,3,3,3,3,2,4
4fdf3ea0-8045-4f12-b_21_1648_1600_2048_2000.png,3,3,3,3,3,3,3,3,4
4fdf3ea0-8045-4f12-b_21_0_1648_400_2048.png,9,9,9,8,9,9,8,8,7
4fdf3ea0-8045-4f12-b_21_320_1648_720_2048.png,0,0,0,0,0,0,0,0,0
4fdf3ea0-8045-4f12-b_21_640_1648_1040_2048.png,0,0,0,0,0,0,0,0,1
4fdf3ea0-8045-4f12-b_21_960_1648_1360_2048.png,0,0,0,0,0,0,0,0,0
4fdf3ea0-8045-4f12-b_21_1280_1648_1680_2048.png,0,0,0,0,0,0,0,0,1
4fdf3ea0-8045-4f12-b_21_1600_1648_2000_2048.png,1,0,0,0,0,0,0,0,2
4fdf3ea0-8045-4f12-b_21_1648_1648_2048_2048.png,1,0,0,0,0,0,0,0,4
5a5bf31c-4a2f-4f33-a_22_0_0_400_400.png,2,2,2,2,2,2,2,2,2
5a5bf31c-4a2f-4f33-a_22_320_0_720_400.png,0,0,0,0,0,0,0,0,7
5a5bf31c-4a2f-4f33-a_22_640_0_1040_400.png,0,0,0,0,0,0,0,0,7
5a5bf31c-4a2f-4f33-a_22_960_0_1360_400.png,0,0,0,0,0,0,0,0,22
5a5bf31c-4a2f-4f33-a_22_1280_0_1680_400.png,0,0,0,0,0,0,0,0,4
5a5bf31c-4a2f-4f33-a_22_1600_0_2000_400.png,0,0,0,0,0,0,0,0,9
5a5bf31c-4a2f-4f33-a_22_1648_0_2048_400.png,0,0,0,0,0,0,0,0,13
5a5bf31c-4a2f-4f33-a_22_0_320_400_720.png,20,19,20,18,19,18,18,13,31
5a5bf31c-4a2f-4f33-a_22_320_320_720_720.png,3,4,4,4,4,4,4,0,3
5a5bf31c-4a2f-4f33-a_22_640_320_1040_720.png,0,0,0,0,0,0,0,1,5
5a5bf31c-4a2f-4f33-a_22_960_320_1360_720.png,2,2,2,2,2,2,2,1,7
5a5bf31c-4a2f-4f33-a_22_1280_320_1680_720.png,1,0,0,0,0,0,0,0,2
5a5bf31c-4a2f-4f33-a_22_1600_320_2000_720.png,3,3,3,3,3,3,3,2,8
5a5bf31c-4a2f-4f33-a_22_1648_320_2048_720.png,4,4,4,4,4,4,4,4,9
5a5bf31c-4a2f-4f33-a_22_0_640_400_1040.png,27,26,26,24,26,27,25,30,37
5a5bf31c-4a2f-4f33-a_22_320_640_720_1040.png,11,11,12,10,14,12,10,14,15
5a5bf31c-4a2f-4f33-a_22_640_640_1040_1040.png,1,0,0,0,0,0,0,1,3
5a5bf31c-4a2f-4f33-a_22_960_640_1360_1040.png,2,2,2,2,2,2,2,1,5
5a5bf31c-4a2f-4f33-a_22_1280_640_1680_1040.png,2,2,2,2,2,2,2,1,2
5a5bf31c-4a2f-4f33-a_22_1600_640_2000_1040.png,8,7,7,7,7,7,7,4,8
5a5bf31c-4a2f-4f33-a_22_1648_640_2048_1040.png,11,11,10,9,9,9,9,8,9
5a5bf31c-4a2f-4f33-a_22_0_960_400_1360.png,0,0,0,0,0,0,0,0,5
5a5bf31c-4a2f-4f33-a_22_320_960_720_1360.png,0,0,0,0,0,0,0,0,3
5a5bf31c-4a2f-4f33-a_22_640_960_1040_1360.png,0,0,0,0,0,0,0,1,5
5a5bf31c-4a2f-4f33-a_22_960_960_1360_1360.png,0,0,0,0,0,0,0,0,3
5a5bf31c-4a2f-4f33-a_22_1280_960_1680_1360.png,2,2,2,2,2,2,2,2,2
5a5bf31c-4a2f-4f33-a_22_1600_960_2000_1360.png,0,0,0,0,0,0,0,0,2
5a5bf31c-4a2f-4f33-a_22_1648_960_2048_1360.png,0,0,0,0,0,0,0,0,1
5a5bf31c-4a2f-4f33-a_22_0_1280_400_1680.png,0,0,0,0,0,0,0,0,1
5a5bf31c-4a2f-4f33-a_22_320_1280_720_1680.png,0,0,0,0,0,0,0,0,1
5a5bf31c-4a2f-4f33-a_22_640_1280_1040_1680.png,0,0,0,0,0,0,0,0,5
5a5bf31c-4a2f-4f33-a_22_960_1280_1360_1680.png,2,0,0,0,0,0,0,0,3
5a5bf31c-4a2f-4f33-a_22_1280_1280_1680_1680.png,1,0,0,0,0,0,0,1,1
5a5bf31c-4a2f-4f33-a_22_1600_1280_2000_1680.png,0,0,0,0,0,0,0,0,3
5a5bf31c-4a2f-4f33-a_22_1648_1280_2048_1680.png,0,0,0,0,0,0,0,0,1
5a5bf31c-4a2f-4f33-a_22_0_1600_400_2000.png,14,14,13,12,14,13,13,21,14
5a5bf31c-4a2f-4f33-a_22_320_1600_720_2000.png,7,8,7,7,8,8,7,9,8
5a5bf31c-4a2f-4f33-a_22_640_1600_1040_2000.png,1,0,0,0,0,0,0,1,1
5a5bf31c-4a2f-4f33-a_22_960_1600_1360_2000.png,0,0,0,0,0,0,0,0,3
5a5bf31c-4a2f-4f33-a_22_1280_1600_1680_2000.png,0,0,0,0,0,0,0,0,0
5a5bf31c-4a2f-4f33-a_22_1600_1600_2000_2000.png,1,0,0,0,0,0,0,1,1
5a5bf31c-4a2f-4f33-a_22_1648_1600_2048_2000.png,2,2,2,2,2,2,2,5,4
5a5bf31c-4a2f-4f33-a_22_0_1648_400_2048.png,15,15,15,15,15,15,15,23,19
5a5bf31c-4a2f-4f33-a_22_320_1648_720_2048.png,7,8,7,7,8,8,7,9,8
5a5bf31c-4a2f-4f33-a_22_640_1648_1040_2048.png,1,0,0,0,0,0,0,1,1
5a5bf31c-4a2f-4f33-a_22_960_1648_1360_2048.png,0,0,0,0,0,0,0,1,4
5a5bf31c-4a2f-4f33-a_22_1280_1648_1680_2048.png,0,0,0,0,0,0,0,0,1
5a5bf31c-4a2f-4f33-a_22_1600_1648_2000_2048.png,3,3,3,2,2,2,2,4,3
5a5bf31c-4a2f-4f33-a_22_1648_1648_2048_2048.png,5,4,4,4,4,4,4,9,6
5b186eaf-f435-459d-a_23_0_0_400_400.png,11,12,12,11,13,13,12,7,7
5b186eaf-f435-459d-a_23_320_0_720_400.png,5,4,5,4,4,6,3,3,4
5b186eaf-f435-459d-a_23_640_0_1040_400.png,7,5,6,4,5,6,4,2,2
5b186eaf-f435-459d-a_23_960_0_1360_400.png,7,6,6,6,6,6,6,4,4
5b186eaf-f435-459d-a_23_1280_0_1680_400.png,10,9,9,8,8,8,8,5,5
5b186eaf-f435-459d-a_23_1600_0_2000_400.png,8,8,8,7,7,8,7,4,4
5b186eaf-f435-459d-a_23_1648_0_2048_400.png,7,7,7,7,7,7,6,5,2
5b186eaf-f435-459d-a_23_0_320_400_720.png,16,20,19,17,21,20,17,12,9
5b186eaf-f435-459d-a_23_320_320_720_720.png,14,13,13,12,13,12,12,12,14
5b186eaf-f435-459d-a_23_640_320_1040_720.png,17,19,18,18,19,20,17,15,13
5b186eaf-f435-459d-a_23_960_320_1360_720.png,15,15,16,15,15,15,15,14,12
5b186eaf-f435-459d-a_23_1280_320_1680_720.png,12,13,12,12,12,12,12,12,16
