Image,GT,mask_rcnn_R_50_C4,mask_rcnn_R_50_DC5,mask_rcnn_R_50_FPN,mask_rcnn_R_101_C4,mask_rcnn_R_101_DC5,mask_rcnn_R_101_FPN
4ded495e-78a0-4f1a-a_19_1600_0_2000_400.png,13,10,11,8,10,9,9
4ded495e-78a0-4f1a-a_19_1648_0_2048_400.png,16,13,16,11,14,13,11
4ded495e-78a0-4f1a-a_19_0_320_400_720.png,0,0,0,0,0,0,0
4ded495e-78a0-4f1a-a_19_320_320_720_720.png,0,0,0,0,0,0,0
4ded495e-78a0-4f1a-a_19_640_320_1040_720.png,0,0,0,0,0,0,0
4ded495e-78a0-4f1a-a_19_960_320_1360_720.png,3,4,4,3,4,4,4
4ded495e-78a0-4f1a-a_19_1280_320_1680_720.png,4,3,5,3,4,4,3
4ded495e-78a0-4f1a-a_19_1600_320_2000_720.png,2,3,3,3,3,3,3
4ded495e-78a0-4f1a-a_19_1648_320_2048_720.png,4,4,4,4,4,4,4
4ded495e-78a0-4f1a-a_19_0_640_400_1040.png,0,0,0,0,0,0,0
4ded495e-78a0-4f1a-a_19_320_640_720_1040.png,0,0,0,0,0,0,0
4ded495e-78a0-4f1a-a_19_640_640_1040_1040.png,0,0,0,0,0,0,0
4ded495e-78a0-4f1a-a_19_960_640_1360_1040.png,0,0,0,0,0,0,0
4ded495e-78a0-4f1a-a_19_1280_640_1680_1040.png,0,0,0,0,0,0,0
4ded495e-78a0-4f1a-a_19_1600_640_2000_1040.png,0,0,0,0,0,0,0
4ded495e-78a0-4f1a-a_19_1648_640_2048_1040.png,0,0,0,0,0,0,0
4ded495e-78a0-4f1a-a_19_0_960_400_1360.png,0,0,0,0,0,0,0
4ded495e-78a0-4f1a-a_19_320_960_720_1360.png,0,0,0,0,0,0,0
4ded495e-78a0-4f1a-a_19_640_960_1040_1360.png,0,0,0,0,0,0,0
4ded495e-78a0-4f1a-a_19_960_960_1360_1360.png,0,0,0,0,0,0,0
4ded495e-78a0-4f1a-a_19_1280_960_1680_1360.png,0,0,0,0,0,0,0
4ded495e-78a0-4f1a-a_19_1600_960_2000_1360.png,0,0,0,0,0,0,0
4ded495e-78a0-4f1a-a_19_1648_960_2048_1360.png,0,0,0,0,0,0,0
4ded495e-78a0-4f1a-a_19_0_1280_400_1680.png,0,0,0,0,0,0,0
4ded495e-78a0-4f1a-a_19_320_1280_720_1680.png,12,13,11,13,12,12,13
4ded495e-78a0-4f1a-a_19_640_1280_1040_1680.png,12,13,12,12,13,11,13
4ded495e-78a0-4f1a-a_19_960_1280_1360_1680.png,0,0,0,0,0,0,0
4ded495e-78a0-4f1a-a_19_1280_1280_1680_1680.png,0,0,0,0,0,0,0
4ded495e-78a0-4f1a-a_19_1600_1280_2000_1680.png,0,0,0,0,0,0,0
4ded495e-78a0-4f1a-a_19_1648_1280_2048_1680.png,0,0,0,0,0,0,0
4ded495e-78a0-4f1a-a_19_0_1600_400_2000.png,2,2,2,2,2,2,2
4ded495e-78a0-4f1a-a_19_320_1600_720_2000.png,10,10,9,10,9,10,10
4ded495e-78a0-4f1a-a_19_640_1600_1040_2000.png,15,16,15,15,15,15,15
4ded495e-78a0-4f1a-a_19_960_1600_1360_2000.png,4,4,4,4,4,4,4
4ded495e-78a0-4f1a-a_19_1280_1600_1680_2000.png,4,4,4,4,4,4,4
4ded495e-78a0-4f1a-a_19_1600_1600_2000_2000.png,4,4,4,4,4,4,4
4ded495e-78a0-4f1a-a_19_1648_1600_2048_2000.png,4,4,4,4,5,5,4
4ded495e-78a0-4f1a-a_19_0_1648_400_2048.png,2,2,2,2,2,2,2
4ded495e-78a0-4f1a-a_19_320_1648_720_2048.png,5,5,5,5,5,5,5
4ded495e-78a0-4f1a-a_19_640_1648_1040_2048.png,11,12,11,11,11,11,10
4ded495e-78a0-4f1a-a_19_960_1648_1360_2048.png,4,4,4,4,4,4,4
4ded495e-78a0-4f1a-a_19_1280_1648_1680_2048.png,5,5,5,5,5,5,5
4ded495e-78a0-4f1a-a_19_1600_1648_2000_2048.png,6,6,6,6,6,7,7
4ded495e-78a0-4f1a-a_19_1648_1648_2048_2048.png,7,7,7,7,8,8,8
4f8ae937-959d-48cc-a_20_0_0_400_400.png,3,3,3,3,3,4,3
4f8ae937-959d-48cc-a_20_320_0_720_400.png,1,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_640_0_1040_400.png,1,0,0,2,0,2,2
4f8ae937-959d-48cc-a_20_960_0_1360_400.png,0,0,0,0,0,0,2
4f8ae937-959d-48cc-a_20_1280_0_1680_400.png,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_1600_0_2000_400.png,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_1648_0_2048_400.png,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_0_320_400_720.png,6,7,7,6,7,7,5
4f8ae937-959d-48cc-a_20_320_320_720_720.png,7,7,7,7,8,8,7
4f8ae937-959d-48cc-a_20_640_320_1040_720.png,3,3,3,4,3,4,3
4f8ae937-959d-48cc-a_20_960_320_1360_720.png,1,2,2,0,2,2,0
4f8ae937-959d-48cc-a_20_1280_320_1680_720.png,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_1600_320_2000_720.png,1,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_1648_320_2048_720.png,2,2,2,2,2,2,2
4f8ae937-959d-48cc-a_20_0_640_400_1040.png,7,7,7,7,7,7,7
4f8ae937-959d-48cc-a_20_320_640_720_1040.png,5,5,5,5,5,6,5
4f8ae937-959d-48cc-a_20_640_640_1040_1040.png,3,3,3,3,3,3,3
4f8ae937-959d-48cc-a_20_960_640_1360_1040.png,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_1280_640_1680_1040.png,5,6,5,5,6,5,5
4f8ae937-959d-48cc-a_20_1600_640_2000_1040.png,7,7,7,7,7,7,7
4f8ae937-959d-48cc-a_20_1648_640_2048_1040.png,7,7,7,7,7,7,7
4f8ae937-959d-48cc-a_20_0_960_400_1360.png,1,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_320_960_720_1360.png,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_640_960_1040_1360.png,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_960_960_1360_1360.png,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_1280_960_1680_1360.png,3,3,3,3,3,3,3
4f8ae937-959d-48cc-a_20_1600_960_2000_1360.png,2,3,3,3,3,3,3
4f8ae937-959d-48cc-a_20_1648_960_2048_1360.png,2,2,2,2,2,2,2
4f8ae937-959d-48cc-a_20_0_1280_400_1680.png,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_320_1280_720_1680.png,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_640_1280_1040_1680.png,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_960_1280_1360_1680.png,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_1280_1280_1680_1680.png,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_1600_1280_2000_1680.png,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_1648_1280_2048_1680.png,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_0_1600_400_2000.png,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_320_1600_720_2000.png,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_640_1600_1040_2000.png,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_960_1600_1360_2000.png,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_1280_1600_1680_2000.png,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_1600_1600_2000_2000.png,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_1648_1600_2048_2000.png,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_0_1648_400_2048.png,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_320_1648_720_2048.png,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_640_1648_1040_2048.png,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_960_1648_1360_2048.png,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_1280_1648_1680_2048.png,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_1600_1648_2000_2048.png,0,0,0,0,0,0,0
4f8ae937-959d-48cc-a_20_1648_1648_2048_2048.png,0,0,0,0,0,0,0
4fdf3ea0-8045-4f12-b_21_0_0_400_400.png,22,16,15,15,16,17,15
4fdf3ea0-8045-4f12-b_21_320_0_720_400.png,8,5,4,4,4,4,4
4fdf3ea0-8045-4f12-b_21_640_0_1040_400.png,1,0,0,0,0,0,0
4fdf3ea0-8045-4f12-b_21_960_0_1360_400.png,1,0,0,0,0,0,0
4fdf3ea0-8045-4f12-b_21_1280_0_1680_400.png,3,3,4,2,4,3,2
4fdf3ea0-8045-4f12-b_21_1600_0_2000_400.png,9,8,7,7,9,8,7
4fdf3ea0-8045-4f12-b_21_1648_0_2048_400.png,10,9,9,9,8,9,9
4fdf3ea0-8045-4f12-b_21_0_320_400_720.png,16,15,15,15,15,15,15
4fdf3ea0-8045-4f12-b_21_320_320_720_720.png,8,8,8,8,8,8,8
4fdf3ea0-8045-4f12-b_21_640_320_1040_720.png,2,3,3,2,2,3,2
4fdf3ea0-8045-4f12-b_21_960_320_1360_720.png,3,4,4,3,3,4,3
4fdf3ea0-8045-4f12-b_21_1280_320_1680_720.png,7,8,7,7,7,8,7
4fdf3ea0-8045-4f12-b_21_1600_320_2000_720.png,13,13,13,13,13,13,13
4fdf3ea0-8045-4f12-b_21_1648_320_2048_720.png,15,16,15,16,15,16,16
4fdf3ea0-8045-4f12-b_21_0_640_400_1040.png,0,0,0,0,0,0,0
4fdf3ea0-8045-4f12-b_21_320_640_720_1040.png,1,0,0,0,0,0,0
4fdf3ea0-8045-4f12-b_21_640_640_1040_1040.png,5,6,5,5,5,6,5
4fdf3ea0-8045-4f12-b_21_960_640_1360_1040.png,5,6,6,5,5,6,6
4fdf3ea0-8045-4f12-b_21_1280_640_1680_1040.png,2,3,2,2,3,4,3
4fdf3ea0-8045-4f12-b_21_1600_640_2000_1040.png,3,3,3,3,3,4,4
4fdf3ea0-8045-4f12-b_21_1648_640_2048_1040.png,2,2,2,2,2,2,3
4fdf3ea0-8045-4f12-b_21_0_960_400_1360.png,0,0,0,0,0,0,0
4fdf3ea0-8045-4f12-b_21_320_960_720_1360.png,1,0,0,0,0,0,0
4fdf3ea0-8045-4f12-b_21_640_960_1040_1360.png,1,0,0,0,0,0,0
4fdf3ea0-8045-4f12-b_21_960_960_1360_1360.png,0,0,0,0,0,0,0
4fdf3ea0-8045-4f12-b_21_1280_960_1680_1360.png,1,0,0,0,0,0,0
4fdf3ea0-8045-4f12-b_21_1600_960_2000_1360.png,21,20,21,18,20,22,16
4fdf3ea0-8045-4f12-b_21_1648_960_2048_1360.png,21,21,20,18,19,20,16
4fdf3ea0-8045-4f12-b_21_0_1280_400_1680.png,8,7,7,7,7,7,7
4fdf3ea0-8045-4f12-b_21_320_1280_720_1680.png,0,0,0,0,0,0,0
4fdf3ea0-8045-4f12-b_21_640_1280_1040_1680.png,0,0,0,0,0,0,0
4fdf3ea0-8045-4f12-b_21_960_1280_1360_1680.png,0,0,0,0,0,0,0
4fdf3ea0-8045-4f12-b_21_1280_1280_1680_1680.png,1,0,0,0,0,0,0
4fdf3ea0-8045-4f12-b_21_1600_1280_2000_1680.png,12,11,11,11,11,10,10
4fdf3ea0-8045-4f12-b_21_1648_1280_2048_1680.png,13,12,12,12,11,12,11
4fdf3ea0-8045-4f12-b_21_0_1600_400_2000.png,10,11,11,10,11,11,10
4fdf3ea0-8045-4f12-b_21_320_1600_720_2000.png,0,0,0,0,0,0,0
4fdf3ea0-8045-4f12-b_21_640_1600_1040_2000.png,0,0,0,0,0,0,0
4fdf3ea0-8045-4f12-b_21_960_1600_1360_2000.png,0,0,0,0,0,0,0
4fdf3ea0-8045-4f12-b_21_1280_1600_1680_2000.png,1,0,0,0,0,0,0
4fdf3ea0-8045-4f12-b_21_1600_1600_2000_2000.png,2,3,3,3,3,3,3
4fdf3ea0-8045-4f12-b_21_1648_1600_2048_2000.png,3,3,3,3,3,3,3
4fdf3ea0-8045-4f12-b_21_0_1648_400_2048.png,9,9,9,8,9,9,8
4fdf3ea0-8045-4f12-b_21_320_1648_720_2048.png,0,0,0,0,0,0,0
4fdf3ea0-8045-4f12-b_21_640_1648_1040_2048.png,0,0,0,0,0,0,0
4fdf3ea0-8045-4f12-b_21_960_1648_1360_2048.png,0,0,0,0,0,0,0
4fdf3ea0-8045-4f12-b_21_1280_1648_1680_2048.png,0,0,0,0,0,0,0
4fdf3ea0-8045-4f12-b_21_1600_1648_2000_2048.png,1,0,0,0,0,0,0
4fdf3ea0-8045-4f12-b_21_1648_1648_2048_2048.png,1,0,0,0,0,0,0
5a5bf31c-4a2f-4f33-a_22_0_0_400_400.png,2,2,2,2,2,2,2
5a5bf31c-4a2f-4f33-a_22_320_0_720_400.png,0,0,0,0,0,0,0
5a5bf31c-4a2f-4f33-a_22_640_0_1040_400.png,0,0,0,0,0,0,0
5a5bf31c-4a2f-4f33-a_22_960_0_1360_400.png,0,0,0,0,0,0,0
5a5bf31c-4a2f-4f33-a_22_1280_0_1680_400.png,0,0,0,0,0,0,0
5a5bf31c-4a2f-4f33-a_22_1600_0_2000_400.png,0,0,0,0,0,0,0
5a5bf31c-4a2f-4f33-a_22_1648_0_2048_400.png,0,0,0,0,0,0,0
5a5bf31c-4a2f-4f33-a_22_0_320_400_720.png,20,19,20,18,19,18,18
5a5bf31c-4a2f-4f33-a_22_320_320_720_720.png,3,4,4,4,4,4,4
5a5bf31c-4a2f-4f33-a_22_640_320_1040_720.png,0,0,0,0,0,0,0
5a5bf31c-4a2f-4f33-a_22_960_320_1360_720.png,2,2,2,2,2,2,2
5a5bf31c-4a2f-4f33-a_22_1280_320_1680_720.png,1,0,0,0,0,0,0
5a5bf31c-4a2f-4f33-a_22_1600_320_2000_720.png,3,3,3,3,3,3,3
5a5bf31c-4a2f-4f33-a_22_1648_320_2048_720.png,4,4,4,4,4,4,4
5a5bf31c-4a2f-4f33-a_22_0_640_400_1040.png,27,26,26,24,26,27,25
5a5bf31c-4a2f-4f33-a_22_320_640_720_1040.png,11,11,12,10,14,12,10
5a5bf31c-4a2f-4f33-a_22_640_640_1040_1040.png,1,0,0,0,0,0,0
5a5bf31c-4a2f-4f33-a_22_960_640_1360_1040.png,2,2,2,2,2,2,2
5a5bf31c-4a2f-4f33-a_22_1280_640_1680_1040.png,2,2,2,2,2,2,2
5a5bf31c-4a2f-4f33-a_22_1600_640_2000_1040.png,8,7,7,7,7,7,7
5a5bf31c-4a2f-4f33-a_22_1648_640_2048_1040.png,11,11,10,9,9,9,9
5a5bf31c-4a2f-4f33-a_22_0_960_400_1360.png,0,0,0,0,0,0,0
5a5bf31c-4a2f-4f33-a_22_320_960_720_1360.png,0,0,0,0,0,0,0
5a5bf31c-4a2f-4f33-a_22_640_960_1040_1360.png,0,0,0,0,0,0,0
5a5bf31c-4a2f-4f33-a_22_960_960_1360_1360.png,0,0,0,0,0,0,0
5a5bf31c-4a2f-4f33-a_22_1280_960_1680_1360.png,2,2,2,2,2,2,2
5a5bf31c-4a2f-4f33-a_22_1600_960_2000_1360.png,0,0,0,0,0,0,0
5a5bf31c-4a2f-4f33-a_22_1648_960_2048_1360.png,0,0,0,0,0,0,0
5a5bf31c-4a2f-4f33-a_22_0_1280_400_1680.png,0,0,0,0,0,0,0
5a5bf31c-4a2f-4f33-a_22_320_1280_720_1680.png,0,0,0,0,0,0,0
5a5bf31c-4a2f-4f33-a_22_640_1280_1040_1680.png,0,0,0,0,0,0,0
5a5bf31c-4a2f-4f33-a_22_960_1280_1360_1680.png,2,0,0,0,0,0,0
5a5bf31c-4a2f-4f33-a_22_1280_1280_1680_1680.png,1,0,0,0,0,0,0
5a5bf31c-4a2f-4f33-a_22_1600_1280_2000_1680.png,0,0,0,0,0,0,0
5a5bf31c-4a2f-4f33-a_22_1648_1280_2048_1680.png,0,0,0,0,0,0,0
5a5bf31c-4a2f-4f33-a_22_0_1600_400_2000.png,14,14,13,12,14,13,13
5a5bf31c-4a2f-4f33-a_22_320_1600_720_2000.png,7,8,7,7,8,8,7
5a5bf31c-4a2f-4f33-a_22_640_1600_1040_2000.png,1,0,0,0,0,0,0
5a5bf31c-4a2f-4f33-a_22_960_1600_1360_2000.png,0,0,0,0,0,0,0
5a5bf31c-4a2f-4f33-a_22_1280_1600_1680_2000.png,0,0,0,0,0,0,0
5a5bf31c-4a2f-4f33-a_22_1600_1600_2000_2000.png,1,0,0,0,0,0,0
5a5bf31c-4a2f-4f33-a_22_1648_1600_2048_2000.png,2,2,2,2,2,2,2
5a5bf31c-4a2f-4f33-a_22_0_1648_400_2048.png,15,15,15,15,15,15,15
5a5bf31c-4a2f-4f33-a_22_320_1648_720_2048.png,7,8,7,7,8,8,7
5a5bf31c-4a2f-4f33-a_22_640_1648_1040_2048.png,1,0,0,0,0,0,0
5a5bf31c-4a2f-4f33-a_22_960_1648_1360_2048.png,0,0,0,0,0,0,0
5a5bf31c-4a2f-4f33-a_22_1280_1648_1680_2048.png,0,0,0,0,0,0,0
5a5bf31c-4a2f-4f33-a_22_1600_1648_2000_2048.png,3,3,3,2,2,2,2
5a5bf31c-4a2f-4f33-a_22_1648_1648_2048_2048.png,5,4,4,4,4,4,4
5b186eaf-f435-459d-a_23_0_0_400_400.png,11,12,12,11,13,13,12
5b186eaf-f435-459d-a_23_320_0_720_400.png,5,4,5,4,4,6,3
5b186eaf-f435-459d-a_23_640_0_1040_400.png,7,5,6,4,5,6,4
5b186eaf-f435-459d-a_23_960_0_1360_400.png,7,6,6,6,6,6,6
5b186eaf-f435-459d-a_23_1280_0_1680_400.png,10,9,9,8,8,8,8
5b186eaf-f435-459d-a_23_1600_0_2000_400.png,8,8,8,7,7,8,7
5b186eaf-f435-459d-a_23_1648_0_2048_400.png,7,7,7,7,7,7,6
5b186eaf-f435-459d-a_23_0_320_400_720.png,16,20,19,17,21,20,17
5b186eaf-f435-459d-a_23_320_320_720_720.png,14,13,13,12,13,12,12
5b186eaf-f435-459d-a_23_640_320_1040_720.png,17,19,18,18,19,20,17
5b186eaf-f435-459d-a_23_960_320_1360_720.png,15,15,16,15,15,15,15
5b186eaf-f435-459d-a_23_1280_320_1680_720.png,12,13,12,12,12,12,12
5b186eaf-f435-459d-a_23_1600_320_2000_720.png,10,10,10,10,11,10,10
5b186eaf-f435-459d-a_23_1648_320_2048_720.png,9,10,10,9,10,10,9
5b186eaf-f435-459d-a_23_0_640_400_1040.png,1,0,0,0,0,0,0
5b186eaf-f435-459d-a_23_320_640_720_1040.png,1,0,0,0,0,0,0
5b186eaf-f435-459d-a_23_640_640_1040_1040.png,6,6,6,6,6,6,6
5b186eaf-f435-459d-a_23_960_640_1360_1040.png,8,8,8,8,8,8,8
5b186eaf-f435-459d-a_23_1280_640_1680_1040.png,4,4,4,4,4,4,4
5b186eaf-f435-459d-a_23_1600_640_2000_1040.png,7,7,7,7,7,7,7
5b186eaf-f435-459d-a_23_1648_640_2048_1040.png,7,7,7,7,7,7,7
5b186eaf-f435-459d-a_23_0_960_400_1360.png,0,0,0,0,0,0,0
5b186eaf-f435-459d-a_23_320_960_720_1360.png,0,0,0,0,0,0,0
5b186eaf-f435-459d-a_23_640_960_1040_1360.png,0,0,0,0,0,0,0
5b186eaf-f435-459d-a_23_960_960_1360_1360.png,0,0,0,0,0,0,0
5b186eaf-f435-459d-a_23_1280_960_1680_1360.png,2,2,2,2,2,2,2
5b186eaf-f435-459d-a_23_1600_960_2000_1360.png,1,0,0,0,0,0,0
5b186eaf-f435-459d-a_23_1648_960_2048_1360.png,0,0,0,0,0,0,0
5b186eaf-f435-459d-a_23_0_1280_400_1680.png,0,0,0,0,0,0,0
5b186eaf-f435-459d-a_23_320_1280_720_1680.png,0,0,0,0,0,0,0
5b186eaf-f435-459d-a_23_640_1280_1040_1680.png,1,0,0,0,0,0,0
5b186eaf-f435-459d-a_23_960_1280_1360_1680.png,0,0,0,0,0,0,0
5b186eaf-f435-459d-a_23_1280_1280_1680_1680.png,0,0,0,0,0,0,0
5b186eaf-f435-459d-a_23_1600_1280_2000_1680.png,0,0,0,0,0,0,0
5b186eaf-f435-459d-a_23_1648_1280_2048_1680.png,0,0,0,0,0,0,0
5b186eaf-f435-459d-a_23_0_1600_400_2000.png,7,7,7,7,7,7,7
5b186eaf-f435-459d-a_23_320_1600_720_2000.png,15,13,12,12,12,14,11
5b186eaf-f435-459d-a_23_640_1600_1040_2000.png,17,15,14,14,14,15,14
5b186eaf-f435-459d-a_23_960_1600_1360_2000.png,7,8,7,7,8,7,7
5b186eaf-f435-459d-a_23_1280_1600_1680_2000.png,8,10,9,8,9,9,8
5b186eaf-f435-459d-a_23_1600_1600_2000_2000.png,9,11,11,9,10,11,10
5b186eaf-f435-459d-a_23_1648_1600_2048_2000.png,7,7,7,8,7,7,7
5b186eaf-f435-459d-a_23_0_1648_400_2048.png,10,11,10,10,10,10,10
5b186eaf-f435-459d-a_23_320_1648_720_2048.png,16,14,13,13,13,16,12
5b186eaf-f435-459d-a_23_640_1648_1040_2048.png,17,15,15,14,14,15,14
5b186eaf-f435-459d-a_23_960_1648_1360_2048.png,8,9,8,8,9,8,8
5b186eaf-f435-459d-a_23_1280_1648_1680_2048.png,8,9,9,8,9,9,8
5b186eaf-f435-459d-a_23_1600_1648_2000_2048.png,9,10,11,10,9,11,10
5b186eaf-f435-459d-a_23_1648_1648_2048_2048.png,7,7,7,7,7,7,7
5e03c52f-bf8d-49d8-9_24_0_0_400_400.png,1,0,0,0,0,0,2
5e03c52f-bf8d-49d8-9_24_320_0_720_400.png,2,0,0,0,0,0,0
5e03c52f-bf8d-49d8-9_24_640_0_1040_400.png,2,0,0,0,0,0,0
5e03c52f-bf8d-49d8-9_24_960_0_1360_400.png,0,0,0,0,0,0,0
5e03c52f-bf8d-49d8-9_24_1280_0_1680_400.png,0,0,0,0,0,0,0
5e03c52f-bf8d-49d8-9_24_1600_0_2000_400.png,4,4,4,4,4,4,4
5e03c52f-bf8d-49d8-9_24_1648_0_2048_400.png,6,7,7,7,7,7,6
5e03c52f-bf8d-49d8-9_24_0_320_400_720.png,17,13,12,13,12,10,11
5e03c52f-bf8d-49d8-9_24_320_320_720_720.png,11,8,9,8,8,9,8
5e03c52f-bf8d-49d8-9_24_640_320_1040_720.png,10,10,8,8,8,9,8
5e03c52f-bf8d-49d8-9_24_960_320_1360_720.png,6,6,6,6,6,6,6
5e03c52f-bf8d-49d8-9_24_1280_320_1680_720.png,10,8,8,7,10,8,7
5e03c52f-bf8d-49d8-9_24_1600_320_2000_720.png,21,19,19,18,21,22,15
5e03c52f-bf8d-49d8-9_24_1648_320_2048_720.png,21,21,20,18,21,22,17
5e03c52f-bf8d-49d8-9_24_0_640_400_1040.png,25,26,27,22,27,26,22
5e03c52f-bf8d-49d8-9_24_320_640_720_1040.png,10,10,10,10,10,10,10
5e03c52f-bf8d-49d8-9_24_640_640_1040_1040.png,4,4,4,4,4,4,4
5e03c52f-bf8d-49d8-9_24_960_640_1360_1040.png,3,3,3,3,3,3,3
5e03c52f-bf8d-49d8-9_24_1280_640_1680_1040.png,8,10,9,9,9,9,7
5e03c52f-bf8d-49d8-9_24_1600_640_2000_1040.png,20,21,19,17,20,21,18
5e03c52f-bf8d-49d8-9_24_1648_640_2048_1040.png,22,25,22,20,22,24,20
5e03c52f-bf8d-49d8-9_24_0_960_400_1360.png,1,0,0,0,0,0,0
5e03c52f-bf8d-49d8-9_24_320_960_720_1360.png,1,0,0,0,0,0,0
5e03c52f-bf8d-49d8-9_24_640_960_1040_1360.png,0,0,0,0,0,0,0
5e03c52f-bf8d-49d8-9_24_960_960_1360_1360.png,0,0,0,0,0,0,0
5e03c52f-bf8d-49d8-9_24_1280_960_1680_1360.png,3,4,4,4,4,4,4
5e03c52f-bf8d-49d8-9_24_1600_960_2000_1360.png,5,5,4,5,4,4,4
5e03c52f-bf8d-49d8-9_24_1648_960_2048_1360.png,5,5,4,5,4,4,4
5e03c52f-bf8d-49d8-9_24_0_1280_400_1680.png,0,0,0,0,0,0,0
5e03c52f-bf8d-49d8-9_24_320_1280_720_1680.png,0,0,0,0,0,0,0
5e03c52f-bf8d-49d8-9_24_640_1280_1040_1680.png,0,0,0,0,0,0,0
5e03c52f-bf8d-49d8-9_24_960_1280_1360_1680.png,0,0,0,0,0,0,0
5e03c52f-bf8d-49d8-9_24_1280_1280_1680_1680.png,0,0,0,0,0,0,0
5e03c52f-bf8d-49d8-9_24_1600_1280_2000_1680.png,0,0,0,0,0,0,0
5e03c52f-bf8d-49d8-9_24_1648_1280_2048_1680.png,0,0,0,0,0,0,0
5e03c52f-bf8d-49d8-9_24_0_1600_400_2000.png,3,3,3,3,3,3,3
5e03c52f-bf8d-49d8-9_24_320_1600_720_2000.png,2,2,2,2,2,2,2
5e03c52f-bf8d-49d8-9_24_640_1600_1040_2000.png,2,2,2,2,2,2,2
5e03c52f-bf8d-49d8-9_24_960_1600_1360_2000.png,1,0,0,0,0,0,0
5e03c52f-bf8d-49d8-9_24_1280_1600_1680_2000.png,0,2,0,2,2,0,0
5e03c52f-bf8d-49d8-9_24_1600_1600_2000_2000.png,0,0,0,0,0,0,0
5e03c52f-bf8d-49d8-9_24_1648_1600_2048_2000.png,0,0,0,0,0,0,0
5e03c52f-bf8d-49d8-9_24_0_1648_400_2048.png,4,4,4,4,4,4,4
5e03c52f-bf8d-49d8-9_24_320_1648_720_2048.png,4,4,4,3,3,3,3
5e03c52f-bf8d-49d8-9_24_640_1648_1040_2048.png,3,5,4,4,4,5,4
5e03c52f-bf8d-49d8-9_24_960_1648_1360_2048.png,5,5,5,5,5,5,5
5e03c52f-bf8d-49d8-9_24_1280_1648_1680_2048.png,2,3,3,3,3,3,2
5e03c52f-bf8d-49d8-9_24_1600_1648_2000_2048.png,0,0,0,0,0,0,0
5e03c52f-bf8d-49d8-9_24_1648_1648_2048_2048.png,0,0,0,0,0,0,0
5fbb22e9-ecae-4bb5-9_25_0_0_400_400.png,10,10,8,7,10,8,9
5fbb22e9-ecae-4bb5-9_25_320_0_720_400.png,17,17,17,13,16,16,12
5fbb22e9-ecae-4bb5-9_25_640_0_1040_400.png,5,9,8,7,9,8,7
5fbb22e9-ecae-4bb5-9_25_960_0_1360_400.png,1,0,0,0,0,0,0
5fbb22e9-ecae-4bb5-9_25_1280_0_1680_400.png,6,7,8,7,8,6,6
5fbb22e9-ecae-4bb5-9_25_1600_0_2000_400.png,4,4,4,4,4,4,4
5fbb22e9-ecae-4bb5-9_25_1648_0_2048_400.png,3,3,3,3,3,3,3
5fbb22e9-ecae-4bb5-9_25_0_320_400_720.png,0,0,0,0,0,0,0
5fbb22e9-ecae-4bb5-9_25_320_320_720_720.png,0,0,0,0,0,0,0
5fbb22e9-ecae-4bb5-9_25_640_320_1040_720.png,0,0,0,0,0,0,0
5fbb22e9-ecae-4bb5-9_25_960_320_1360_720.png,0,0,0,0,0,0,0
5fbb22e9-ecae-4bb5-9_25_1280_320_1680_720.png,0,0,0,0,0,0,0
5fbb22e9-ecae-4bb5-9_25_1600_320_2000_720.png,0,0,0,0,0,0,0
5fbb22e9-ecae-4bb5-9_25_1648_320_2048_720.png,0,0,0,0,0,0,0
5fbb22e9-ecae-4bb5-9_25_0_640_400_1040.png,0,0,0,0,0,0,0
5fbb22e9-ecae-4bb5-9_25_320_640_720_1040.png,0,0,0,0,0,0,0
